Query_ID;Subject_ID;Percentage_Identity;Alignment_Length;Mismatches;Gap_Openings;Query_Start;Query_End;Subject_Start;Subject_End;E-value;BitScore;treatments
k99_1256514_1;202;50.0;38;19;0;24;61;38;75;2.49e-07;43.5;LW
k99_1265860_1;IS12;50.7;69;33;1;2;70;155;222;5.06e-19;70.9;LW
k99_1269284_1;PpEst;57.9;140;59;0;49;188;23;162;3.0999999999999995e-54;164.0;LW
k99_1295068_2;IS10;52.0;150;72;0;29;178;21;170;3.19e-51;159.0;LW
k99_1297552_2;102;55.8;138;56;4;2;138;56;189;2.6899999999999998e-45;142.0;LW
k99_1297552_2;101;54.1;109;42;3;36;138;2;108;7.74e-35;115.0;LW
k99_1302267_1;102;56.6;106;45;1;58;162;13;118;1.43e-36;120.0;LW
k99_1302866_1;IS12;50.4;262;129;1;5;265;48;309;6.1099999999999996e-89;259.0;LW
k99_1304733_1;202;54.0;50;23;0;11;60;31;80;3.85e-12;56.6;LW
k99_1305700_1;Est18_23;50.3;169;76;4;4;170;2;164;7.62e-46;149.0;LW
k99_1305700_1;101;54.9;91;34;3;86;170;2;91;9.249999999999999e-23;84.7;LW
k99_1306519_1;Est18_23;67.8;59;19;0;2;60;159;217;2.74e-23;85.9;LW
k99_1306519_1;BsEstB;62.7;59;22;0;2;60;158;216;8.53e-22;81.6;LW
k99_1324627_1;102;50.9;167;76;4;1;162;87;252;1.03e-49;154.0;LW
k99_1324627_1;Est18_23;54.1;159;67;4;1;158;80;233;5.479999999999999e-48;154.0;LW
k99_1327145_1;102;56.6;53;23;0;1;53;172;224;2.46e-13;57.4;LW
k99_1348784_1;PpEst;52.3;174;83;0;3;176;28;201;9.36e-63;185.0;LW
k99_1351294_1;PpEst;53.4;58;25;1;15;70;16;73;3.24e-15;59.3;LW
k99_1353217_2;Est18_23;50.9;216;91;5;38;249;13;217;1.24e-62;198.0;LW
k99_1356063_1;Ces39_5;71.0;155;45;0;1;155;1;155;9.5e-80;229.0;LW
k99_1358177_1;IS10;55.9;102;44;1;1;102;107;207;1.92e-28;98.2;LW
k99_1358177_1;IS12;51.4;111;53;1;1;111;107;216;1.5200000000000002e-27;95.9;LW
k99_1358582_1;101;53.8;93;43;0;1;93;53;145;2.33e-30;102.0;LW
k99_1358582_1;102;58.7;92;37;1;1;92;135;225;9.27e-28;95.9;LW
k99_1358582_1;Est18_23;58.1;93;38;1;1;93;127;218;1.07e-27;97.8;LW
k99_1358582_1;BsEstB;53.8;93;39;2;1;93;129;217;7.45e-24;87.0;LW
k99_1376235_1;Est18_23;63.5;148;53;1;1;147;81;228;1.02e-59;185.0;LW
k99_1376235_1;BsEstB;60.8;143;52;2;1;142;83;222;4.41e-57;178.0;LW
k99_1376235_1;101;55.2;143;56;4;1;136;3;144;1.2399999999999998e-42;136.0;LW
k99_1402808_1;102;52.3;128;60;1;1;127;26;153;3.78e-44;139.0;LW
k99_1403873_1;EstB;54.0;100;45;1;19;117;17;116;4.9899999999999994e-30;100.0;LW
k99_1405470_1;IS12;53.5;129;60;0;1;129;154;282;2.32e-43;137.0;LW
k99_1407321_1;Est18_23;50.0;106;53;0;1;106;117;222;6.440000000000001e-32;109.0;LW
k99_1407321_1;BsEstB;50.0;110;52;1;1;110;119;225;8.78e-32;108.0;LW
k99_1415374_1;202;57.8;45;19;0;28;72;32;76;2.82e-12;53.9;LW
k99_1415780_1;102;51.6;62;30;0;6;67;164;225;2.02e-18;72.8;LW
k99_1425057_1;Est18_23;61.4;88;31;1;1;88;133;217;2.2000000000000002e-29;102.0;LW
k99_1425057_1;101;52.7;91;41;1;2;92;60;148;1.23e-28;98.6;LW
k99_1425057_1;BsEstB;54.5;88;34;1;1;88;135;216;1.89e-27;97.4;LW
k99_1426770_1;101;58.3;84;35;0;2;85;60;143;6.5600000000000005e-31;105.0;LW
k99_1426770_1;Est18_23;61.2;85;32;1;1;85;133;216;6.9e-29;102.0;LW
k99_1426770_1;102;52.2;90;39;2;1;90;141;226;5.1e-28;97.4;LW
k99_1426770_1;BsEstB;54.0;87;32;2;1;85;135;215;9.2e-25;90.5;LW
k99_1439656_2;102;64.3;56;20;0;37;92;8;63;6.649999999999999e-23;82.0;LW
k99_1453208_10;PpEst;52.8;159;75;0;2;160;43;201;3.41e-59;176.0;LW
k99_1458060_1;102;56.5;62;27;0;13;74;164;225;1.48e-17;74.3;LW
k99_1458294_1;IS12;55.9;127;55;1;1;127;87;212;1.82e-42;135.0;LW
k99_1459359_1;204;51.4;35;17;0;117;151;165;199;8.13e-07;40.0;LW
k99_1463574_1;PpEst;56.7;67;29;0;23;89;18;84;5.56e-22;77.8;LW
k99_1464029_1;Est18_23;54.7;106;48;0;1;106;100;205;1.14e-39;130.0;LW
k99_1464029_1;BsEstB;56.6;106;43;1;1;106;102;204;7.96e-37;122.0;LW
k99_1466913_1;202;50.0;36;18;0;64;99;36;71;1.21e-08;43.1;LW
k99_1472031_1;102;58.1;74;30;1;43;115;87;160;3.0699999999999998e-24;86.7;LW
k99_1475950_1;202;53.3;45;20;1;166;209;34;78;4.3e-08;44.7;LW
k99_1483900_1;Est18_23;58.2;110;44;2;9;117;109;217;7.34e-35;118.0;LW
k99_1483900_1;101;56.0;91;40;0;27;117;54;144;9.11e-33;109.0;LW
k99_1483900_1;102;51.9;104;49;1;16;119;125;227;3.46e-31;105.0;LW
k99_1487572_1;IS12;64.9;37;13;0;1;37;86;122;4.65e-15;58.2;LW
k99_1487572_1;IS10;62.2;37;14;0;1;37;86;122;5.84e-14;55.1;LW
k99_1487778_1;Est18_23;57.3;110;45;2;22;130;78;186;3.8100000000000006e-37;124.0;LW
k99_1493285_2;PpEst;59.7;181;73;0;58;238;21;201;5.62e-78;226.0;LW
k99_1499165_1;101;57.0;100;37;2;8;101;2;101;2.4e-36;117.0;LW
k99_1499165_1;Est18_23;52.0;100;45;3;4;101;76;174;9.979999999999999e-30;102.0;LW
k99_1499165_1;BsEstB;52.5;99;41;4;5;101;79;173;2.42e-28;99.0;LW
k99_1502221_1;101;53.4;146;60;3;1;140;2;145;2.02e-49;153.0;LW
k99_1502221_1;Est18_23;50.0;146;70;3;1;145;80;223;1.11e-40;134.0;LW
k99_1502221_1;BsEstB;54.0;139;58;5;1;138;82;215;2.0999999999999998e-40;134.0;LW
k99_1519275_1;Tcur_1278;65.1;229;79;1;16;243;12;240;2.3e-98;281.0;LW
k99_1519275_1;PHL-2;66.4;211;71;0;33;243;2;212;8.999999999999999e-94;269.0;LW
k99_1519275_1;607-Nsp;59.0;234;95;1;10;243;28;260;4.57e-93;269.0;LW
k99_1519275_1;PHL-1;64.0;211;76;0;33;243;2;212;1.1999999999999999e-91;263.0;LW
k99_1519275_1;PET40;62.7;212;79;0;32;243;2;213;1.07e-90;261.0;LW
k99_1519275_1;Cut190;58.5;248;90;4;7;243;12;257;5.71e-90;261.0;LW
k99_1519275_1;PET1;60.8;212;83;0;32;243;55;266;3.74e-88;256.0;LW
k99_1519275_1;Est1(Hydrolase4,Enzyme708);60.6;218;82;2;28;243;31;246;1.34e-86;252.0;LW
k99_1519275_1;Thh_Est;62.0;213;77;2;33;243;2;212;1.83e-86;250.0;LW
k99_1519275_1;BTA-2;58.3;230;92;2;16;243;24;251;4.48e-86;251.0;LW
k99_1519275_1;PHL-3;61.1;208;81;0;34;241;3;210;9.49e-86;248.0;LW
k99_1519275_1;"PHL-7(PES-H1;PES-H2)";61.1;208;81;0;33;240;2;209;3.5000000000000003e-85;247.0;LW
k99_1519275_1;Tfu_0882;57.8;230;93;2;16;243;42;269;4.48e-85;249.0;LW
k99_1519275_1;Cut1;57.8;230;93;2;16;243;42;269;4.48e-85;249.0;LW
k99_1519275_1;TfCut_1;57.0;237;98;2;9;243;35;269;6.34e-85;248.0;LW
k99_1519275_1;Tcur0390;64.1;198;71;0;46;243;45;242;2.21e-84;246.0;LW
k99_1519275_1;BTA-1;56.1;237;100;2;9;243;17;251;8.33e-84;245.0;LW
k99_1519275_1;Tfu_0883;56.1;237;100;2;9;243;17;251;8.33e-84;245.0;LW
k99_1519275_1;TfCut_2;56.1;237;100;2;9;243;17;251;8.33e-84;245.0;LW
k99_1519275_1;Cut2;56.1;237;100;2;9;243;17;251;8.33e-84;245.0;LW
k99_1519275_1;606;59.5;210;84;1;34;243;3;211;1.43e-83;243.0;LW
k99_1519275_1;711;59.2;213;82;3;33;243;2;211;6.2e-82;239.0;LW
k99_1519275_1;Thc_Cut2;57.7;213;86;2;33;243;2;212;7.05e-82;239.0;LW
k99_1519275_1;Est119;58.3;216;86;2;30;243;37;250;3e-81;238.0;LW
k99_1519275_1;Thc_Cut1;57.3;213;87;2;33;243;2;212;4.62e-80;234.0;LW
k99_1528954_1;IS12;54.5;213;93;2;1;209;1;213;7.360000000000001e-72;214.0;LW
k99_1528954_1;IS10;50.2;213;102;2;1;209;1;213;6.320000000000001e-64;193.0;LW
k99_1528987_1;IS12;65.7;108;36;1;1;107;106;213;1.33e-45;142.0;LW
k99_1528987_1;IS10;62.0;108;40;1;1;107;106;213;1.55e-39;126.0;LW
k99_1543573_1;PmC;51.5;97;44;2;189;285;11;104;2.04e-28;102.0;LW
k99_1547946_3;PpEst;50.3;179;89;0;23;201;23;201;2.9500000000000003e-64;191.0;LW
k99_1551310_1;202;52.9;51;20;1;16;66;32;78;1.99e-10;49.3;LW
k99_1558428_1;IS11;53.8;160;70;1;1;156;67;226;1.26e-61;189.0;LW
k99_1568895_1;IS12;50.0;38;19;0;1;38;130;167;2.23e-06;38.1;LW
k99_1583891_1;IS12;60.0;90;36;0;18;107;76;165;5.77e-33;109.0;LW
k99_1593629_1;102;50.9;175;75;6;27;199;8;173;8.219999999999999e-48;151.0;LW
k99_1601709_1;101;51.6;31;15;0;7;37;89;119;7.27e-07;39.7;LW
k99_1602281_1;EstB;56.1;66;28;1;12;77;10;74;3.17e-22;78.6;LW
k99_1604402_2;EstB;51.9;106;50;1;16;120;14;119;3.82e-31;103.0;LW
k99_1610974_1;IS12;59.6;104;42;0;10;113;76;179;2.78e-39;126.0;LW
k99_1610974_1;IS10;56.6;106;46;0;8;113;74;179;8.470000000000001e-37;119.0;LW
k99_1613842_1;IS12;57.7;71;30;0;2;72;222;292;2.33e-22;80.9;LW
k99_1616163_1;BsEstB;52.0;175;78;4;15;185;2;174;2.8900000000000003e-56;177.0;LW
k99_1616725_2;202;55.6;45;20;0;136;180;27;71;7.93e-10;49.3;LW
k99_1617003_1;Est18_23;51.9;106;49;2;2;107;83;186;2.1300000000000002e-35;118.0;LW
k99_1621630_1;412;60.6;33;13;0;3;35;118;150;6.54e-07;40.0;LW
k99_1621630_1;409;57.6;33;14;0;3;35;105;137;1.57e-06;38.9;LW
k99_1623474_1;Est18_23;51.5;103;50;0;1;103;106;208;4.84e-35;117.0;LW
k99_1643188_1;102;50.0;228;105;3;2;228;8;227;1.4199999999999999e-67;207.0;LW
k99_1649034_1;202;53.5;43;20;0;99;141;32;74;1.21e-09;48.9;LW
k99_1669541_1;102;69.7;66;20;0;5;70;162;227;4.39e-28;96.7;LW
k99_1669541_1;BsEstB;68.9;61;19;0;8;68;156;216;1.05e-24;89.4;LW
k99_1669541_1;Est18_23;67.7;62;20;0;7;68;156;217;6.96e-24;87.0;LW
k99_1669541_1;101;61.2;67;25;1;2;68;79;144;2.0899999999999997e-23;84.3;LW
k99_1676865_1;IS12;53.4;58;27;0;20;77;46;103;8.81e-19;72.4;LW
k99_1684919_1;BsEstB;50.6;79;38;1;2;80;161;238;6.72e-20;78.2;LW
k99_1686821_1;IS12;62.8;137;51;0;15;151;149;285;6.969999999999999e-54;166.0;LW
k99_1686821_1;IS10;52.8;144;66;1;15;156;149;292;3.9299999999999995e-42;135.0;LW
k99_1691804_1;406;65.2;23;8;0;84;106;152;174;2.61e-06;36.6;LW
k99_1695645_1;IS12;69.6;135;41;0;1;135;79;213;9.43e-69;202.0;LW
k99_1695645_1;IS10;63.7;135;49;0;1;135;79;213;9.62e-57;172.0;LW
k99_1696483_3;Est8_89;58.0;264;109;1;1;264;3;264;5.620000000000001e-110;311.0;LW
k99_1701108_1;IS11;58.6;227;90;1;1;223;30;256;7.54e-89;262.0;LW
k99_1703837_3;202;61.5;39;15;0;33;71;33;71;2.08e-08;46.6;LW
k99_1716053_1;407;50.0;42;19;2;43;84;121;160;1.89e-06;38.1;LW
k99_1720123_1;102;51.1;135;62;3;12;144;16;148;1.03e-35;118.0;LW
k99_1740072_3;PpEst;51.1;186;91;0;10;195;16;201;2.68e-68;200.0;LW
k99_1745467_1;IS12;55.4;56;25;0;24;79;110;165;2.41e-15;65.5;LW
k99_1751382_1;102;56.4;55;24;0;33;87;9;63;1.83e-19;72.8;LW
k99_1754897_1;202;58.3;36;15;0;130;165;36;71;8.69e-09;46.6;LW
k99_1769918_1;202;58.5;41;17;0;8;48;34;74;4.21e-09;44.7;LW
k99_1771678_2;Ces39_5;65.3;75;26;0;1;75;173;247;8.88e-33;106.0;LW
k99_1773325_1;202;60.0;40;16;0;61;100;32;71;7.95e-10;48.9;LW
k99_1783510_1;202;57.9;38;15;1;124;161;35;71;3.21e-07;42.0;LW
k99_1784310_2;IS12;52.5;297;124;2;1;297;1;280;5.5e-99;287.0;LW
k99_1784310_2;IS10;50.5;303;133;2;1;303;1;286;8.68e-92;269.0;LW
k99_1785699_3;PpEst;51.7;180;85;1;23;202;24;201;8.31e-62;184.0;LW
k99_1794887_1;Est18_23;53.1;143;64;3;13;154;77;217;1.3199999999999999e-42;142.0;LW
k99_1799632_1;IS10;56.2;105;45;1;1;105;78;181;2.02e-30;102.0;LW
k99_1799632_1;IS12;55.7;106;44;3;1;105;78;181;8.289999999999999e-30;101.0;LW
k99_1817444_1;IS10;50.5;101;50;0;2;102;204;304;9.940000000000001e-31;105.0;LW
k99_1820700_1;102;55.6;36;16;0;32;67;12;47;7.17e-10;45.1;LW
k99_1823405_1;102;50.3;159;77;2;5;162;102;259;8.000000000000001e-47;147.0;LW
k99_1823405_1;BsEstB;61.2;129;45;3;4;131;94;218;3.49e-44;144.0;LW
k99_1823405_1;Est18_23;56.1;139;59;2;2;139;90;227;2.64e-43;142.0;LW
k99_1830706_1;IS12;52.5;59;27;1;17;75;108;165;4.4e-11;52.8;LW
k99_1832411_1;BsEstB;60.8;97;38;0;4;100;110;206;1.0600000000000001e-32;110.0;LW
k99_1832411_1;Est18_23;55.6;99;41;1;5;100;109;207;6.699999999999999e-30;103.0;LW
k99_1832411_1;101;55.6;99;40;1;6;100;36;134;3.7200000000000003e-29;99.0;LW
k99_1840411_1;Est18_23;51.5;68;31;2;15;82;76;141;8.03e-22;79.7;LW
k99_1840411_1;102;51.4;70;31;3;14;82;82;149;3.22e-19;71.6;LW
k99_1840416_1;Est18_23;51.5;68;31;2;15;82;76;141;8.03e-22;79.7;LW
k99_1840416_1;102;51.4;70;31;3;14;82;82;149;3.22e-19;71.6;LW
k99_1843318_1;IS10;55.7;115;50;1;2;116;60;173;2.6400000000000002e-36;118.0;LW
k99_1843318_1;IS12;51.3;115;53;2;3;116;61;173;1.3700000000000001e-32;108.0;LW
k99_1849622_1;101;52.5;59;20;2;80;132;2;58;7.01e-13;56.2;LW
k99_1857931_1;PpEst;60.3;73;29;0;1;73;26;98;1.37e-29;96.7;LW
k99_1860525_1;101;61.9;84;32;0;1;84;61;144;3.18e-32;107.0;LW
k99_1860525_1;Est18_23;63.5;85;30;1;1;85;135;218;2.34e-28;99.0;LW
k99_1860525_1;102;58.3;84;34;1;1;84;143;225;3.9900000000000006e-27;93.6;LW
k99_1860525_1;BsEstB;62.4;85;28;2;1;85;137;217;1.06e-26;94.4;LW
k99_1864819_1;102;50.3;187;90;2;1;185;40;225;6.76e-59;180.0;LW
k99_1864819_1;BsEstB;51.1;188;86;4;1;186;34;217;8.250000000000001e-58;182.0;LW
k99_1864819_1;Est18_23;52.6;190;84;4;1;186;31;218;4.66e-57;181.0;LW
k99_1864819_1;101;57.6;144;54;3;48;185;2;144;6.539999999999999e-48;152.0;LW
k99_1864960_1;PpEst;52.9;70;33;0;1;70;24;93;2.3099999999999999e-23;80.5;LW
k99_1865897_1;101;56.4;133;49;2;13;138;16;146;1.0400000000000001e-43;139.0;LW
k99_1865897_1;Est18_23;51.8;141;61;5;8;145;90;226;6.2300000000000005e-37;125.0;LW
k99_1870989_1;101;50.0;130;57;3;88;210;2;130;1.6800000000000002e-32;112.0;LW
k99_1871093_1;202;53.3;45;21;0;15;59;34;78;8.08e-09;43.9;LW
k99_1873809_3;102;57.4;61;24;1;27;87;11;69;5.45e-20;73.9;LW
k99_1891214_1;IS11;51.8;170;82;0;4;173;12;181;9.87e-56;174.0;LW
k99_1897349_1;101;51.3;115;50;2;1;109;22;136;1.5e-34;113.0;LW
k99_1897349_1;102;50.5;109;53;1;1;109;110;217;7.48e-34;111.0;LW
k99_1897349_1;Est18_23;55.5;110;47;2;1;109;101;209;1.77e-33;113.0;LW
k99_1897349_1;BsEstB;56.4;110;43;3;1;109;103;208;4.230000000000001e-31;107.0;LW
k99_1901869_2;Ces39_5;63.0;162;59;1;1;161;86;247;1.01e-71;209.0;LW
k99_1908599_1;IS12;52.0;102;49;0;2;103;75;176;5.59e-28;96.3;LW
k99_1912686_1;IS12;55.8;249;110;0;2;250;56;304;8.1e-97;279.0;LW
k99_1912686_1;IS10;52.2;251;120;0;2;252;56;306;4.52e-85;249.0;LW
k99_1918889_2;IS11;52.1;73;35;0;26;98;6;78;2.52e-19;73.9;LW
k99_1929739_1;IS12;56.1;114;50;0;1;114;154;267;3.64e-35;117.0;LW
k99_1929739_1;IS10;54.4;114;52;0;1;114;154;267;4.0900000000000005e-32;109.0;LW
k99_1930637_1;101;55.8;77;32;1;30;104;68;144;3.16e-24;86.7;LW
k99_1930637_1;BsEstB;56.9;72;29;1;44;115;156;225;1.9799999999999998e-23;85.9;LW
k99_1930637_1;Est18_23;51.8;83;39;1;35;116;147;229;6.98e-23;84.3;LW
k99_1938918_2;202;55.3;38;17;0;131;168;32;69;1.65e-09;47.8;LW
k99_1939778_1;IS10;61.3;111;43;0;3;113;77;187;2.5299999999999998e-45;142.0;LW
k99_1939778_1;IS12;51.3;115;56;0;3;117;77;191;4.11e-41;131.0;LW
k99_1945862_4;102;53.5;217;93;5;33;245;13;225;3.1599999999999995e-61;191.0;LW
k99_1948922_1;102;52.4;145;61;3;2;143;60;199;1.92e-46;145.0;LW
k99_1948922_1;BsEstB;57.2;145;53;5;1;143;53;190;7.679999999999999e-45;145.0;LW
k99_1948922_1;Est18_23;55.2;145;60;5;1;143;50;191;2.14e-44;144.0;LW
k99_1948922_1;101;55.6;117;46;2;33;143;2;118;1.56e-39;127.0;LW
k99_1953223_1;EstB;60.4;48;19;0;25;72;17;64;7.17e-18;66.6;LW
k99_1960090_1;IS12;59.6;104;42;0;1;104;128;231;6.72e-44;137.0;LW
k99_1960090_1;IS10;57.7;104;44;0;1;104;128;231;3.56e-39;125.0;LW
k99_1985425_1;202;55.3;38;17;0;12;49;34;71;2.36e-06;40.4;LW
k99_1992122_1;101;52.3;128;51;2;151;278;2;119;1.5700000000000002e-37;127.0;LW
k99_2007076_1;PET46;50.0;32;16;0;22;53;49;80;4.89e-06;35.0;LW
k99_2018209_3;202;65.0;40;14;0;108;147;32;71;2.51e-11;53.5;LW
k99_2054513_1;PpEst;52.9;34;16;0;20;53;23;56;1.67e-10;45.8;LW
k99_2059977_2;PpEst;54.1;37;17;0;48;84;19;55;7.41e-09;42.7;LW
k99_2086599_1;PpEst;52.0;175;84;0;11;185;23;197;1.6199999999999998e-67;198.0;LW
k99_2093832_6;PpEst;52.4;189;88;1;26;214;15;201;2.29e-72;212.0;LW
k99_2093841_1;PpEst;51.0;100;47;1;26;125;15;112;5.21e-35;112.0;LW
k99_2096598_1;102;54.5;77;30;2;1;75;143;216;3.67e-19;76.3;LW
k99_2097918_1;IS12;60.0;100;36;3;10;107;106;203;2.21e-28;97.8;LW
k99_2097918_1;IS10;61.7;81;30;1;10;90;106;185;1.61e-26;92.8;LW
k99_2108583_2;202;57.9;38;16;0;99;136;34;71;8.97e-08;45.1;LW
k99_2116325_2;IS12;52.1;238;110;1;2;235;77;314;2.5999999999999997e-74;221.0;LW
k99_2116398_1;IS12;53.6;207;96;0;1;207;90;296;3.41e-65;197.0;LW
k99_2137383_1;IS12;50.6;170;78;2;38;207;49;212;1.6999999999999997e-52;164.0;LW
k99_2141074_1;102;53.3;169;70;5;1;162;85;251;4.499999999999999e-52;162.0;LW
k99_2141074_1;101;52.7;146;61;3;3;142;2;145;4.34e-47;150.0;LW
k99_2141074_1;Est18_23;54.9;142;61;3;1;141;78;217;1.3e-45;150.0;LW
k99_2144332_1;202;50.0;38;19;0;102;139;35;72;3.23e-08;44.7;LW
k99_2163447_1;Est18_23;60.0;110;42;1;1;108;104;213;6.38e-39;128.0;LW
k99_2163447_1;BsEstB;61.5;109;39;2;1;108;106;212;1.68e-38;127.0;LW
k99_2163447_1;101;57.8;109;35;2;7;108;36;140;9.520000000000001e-35;114.0;LW
k99_2167497_1;102;52.4;145;54;6;1;130;137;281;5.66e-39;129.0;LW
k99_2168744_1;202;50.0;36;18;0;42;77;34;69;6.64e-06;38.1;LW
k99_2171244_1;102;58.2;98;39;2;5;100;30;127;1.47e-33;110.0;LW
k99_2177007_1;PpEst;52.4;126;60;0;1;126;65;190;7.15e-46;140.0;LW
k99_2181298_15;PpEst;51.4;177;86;0;1;177;25;201;3.64e-65;191.0;LW
k99_2195493_5;202;63.2;38;14;0;133;170;34;71;1.01e-09;51.6;LW
k99_2208441_1;202;56.8;37;16;0;3;39;36;72;9.08e-07;41.6;LW
k99_2210263_1;IS12;59.7;221;89;0;2;222;27;247;6.85e-94;270.0;LW
k99_2210263_1;IS10;54.8;221;100;0;2;222;27;247;1.36e-82;241.0;LW
k99_2216356_1;IS12;54.5;123;56;0;1;123;122;244;5.25e-40;128.0;LW
k99_2216574_1;IS10;50.6;79;34;2;45;122;45;119;2.1500000000000002e-26;92.8;LW
k99_2222290_3;202;51.4;37;18;0;125;161;32;68;9.62e-09;48.5;LW
k99_2245295_1;102;54.9;51;22;1;1;50;6;56;1.02e-14;57.8;LW
k99_2245295_1;Est18_23;54.8;31;14;0;20;50;17;47;9.37e-10;43.9;LW
k99_2245723_1;Est18_23;58.8;114;47;0;2;115;115;228;2.12e-41;137.0;LW
k99_2245723_1;BsEstB;52.7;131;59;1;2;132;117;244;2.92e-39;131.0;LW
k99_2247367_1;101;56.5;85;37;0;1;85;62;146;6.78e-27;94.4;LW
k99_2247367_1;BsEstB;52.4;82;35;1;1;82;138;215;4.980000000000001e-21;79.7;LW
k99_2247367_1;102;50.0;82;40;1;1;82;144;224;9.97e-21;77.8;LW
k99_2251803_1;BsEstB;51.0;104;50;1;9;112;158;260;3.58e-28;104.0;LW
k99_2251803_1;Est18_23;52.9;87;41;0;9;95;159;245;1.5999999999999999e-24;94.4;LW
k99_2251803_1;101;60.3;63;25;0;6;68;83;145;1.99e-22;86.7;LW
k99_2251803_1;102;53.0;66;31;0;6;71;164;229;4.86e-18;74.3;LW
k99_2253066_1;102;50.0;66;29;2;28;93;8;69;9.44e-16;62.8;LW
k99_2255668_1;102;56.1;107;45;2;26;131;83;188;2.7599999999999997e-38;124.0;LW
k99_2261113_2;102;51.8;218;96;5;48;264;11;220;2.83e-69;217.0;LW
k99_2261524_1;Est18_23;57.3;103;43;1;1;102;115;217;2.89e-33;113.0;LW
k99_2261524_1;102;53.4;103;48;0;1;103;124;226;9.36e-33;109.0;LW
k99_2261524_1;BsEstB;50.4;123;55;3;1;122;117;234;6.51e-30;104.0;LW
k99_2269840_1;102;54.8;62;28;0;11;72;164;225;3.34e-16;66.2;LW
k99_2272871_1;102;52.9;51;23;1;1;50;6;56;5.05e-14;55.8;LW
k99_2273458_1;BsEstB;59.0;61;25;0;6;66;156;216;6.92e-22;82.0;LW
k99_2281662_1;Cbotu_EstA;58.5;82;27;2;22;96;55;136;9.220000000000001e-32;107.0;LW
k99_2286277_1;102;50.8;250;108;7;4;246;12;253;1.83e-75;224.0;LW
k99_2286277_1;BsEstB;52.3;216;92;5;9;223;11;216;1.3600000000000001e-64;202.0;LW
k99_2287850_1;Est18_23;54.2;96;42;2;1;96;124;217;5.5e-27;96.3;LW
k99_2287878_1;102;57.5;80;31;1;10;86;164;243;3.9799999999999998e-25;90.1;LW
k99_2287920_1;Est18_23;51.1;90;43;1;13;102;76;164;4.61e-28;98.2;LW
k99_2290505_1;102;69.4;124;37;1;1;124;63;185;7.93e-57;171.0;LW
k99_2290505_1;Est18_23;52.3;107;47;3;19;124;74;177;2.4199999999999997e-30;105.0;LW
k99_2301463_1;Lip4_120;59.8;107;31;2;1;102;83;182;2.9899999999999997e-38;125.0;LW
k99_2301463_1;Cbotu_EstA;58.3;103;35;2;1;102;122;217;1.81e-35;118.0;LW
k99_2311210_2;Est11_32;54.3;232;104;1;1;230;1;232;3.74e-89;256.0;LW
k99_2314857_1;SM14est;56.3;32;14;0;45;76;145;176;4.66e-06;35.8;LW
k99_2314857_1;PHL-3;50.0;32;16;0;45;76;120;151;8.5e-06;35.0;LW
k99_2314857_1;"PHL-7(PES-H1;PES-H2)";50.0;32;16;0;45;76;120;151;8.57e-06;35.0;LW
k99_2324607_1;202;56.3;32;14;0;119;150;37;68;7.22e-06;38.1;LW
k99_2325820_1;101;63.3;49;18;0;2;50;96;144;3.23e-17;67.8;LW
k99_2328873_1;IS10;53.5;71;33;0;1;71;77;147;1.26e-23;83.2;LW
k99_2328873_1;IS12;50.7;71;35;0;1;71;77;147;6.83e-22;78.6;LW
k99_2331217_1;102;56.3;176;75;2;1;175;30;204;1.93e-66;198.0;LW
k99_2331217_1;BsEstB;50.8;181;82;5;1;179;24;199;1.2e-50;162.0;LW
k99_2331217_1;101;51.1;131;52;4;58;180;2;128;1.44e-35;119.0;LW
k99_2339882_1;102;56.4;172;67;4;3;167;5;175;6.34e-61;183.0;LW
k99_2339882_1;101;51.1;94;39;3;80;167;2;94;1.1699999999999998e-23;87.0;LW
k99_2345524_1;101;50.5;101;49;1;1;100;44;144;5.16e-29;99.8;LW
k99_2350684_1;202;50.0;70;29;1;43;106;12;81;1.56e-12;57.8;LW
k99_2352872_2;IS12;54.1;220;100;1;1;220;78;296;3.4e-73;218.0;LW
k99_2352872_2;IS10;50.4;236;108;4;1;232;78;308;4.999999999999999e-69;207.0;LW
k99_2353789_1;Est18_23;60.9;161;63;0;3;163;55;215;5.6599999999999995e-67;204.0;LW
k99_2353789_1;BsEstB;57.4;141;57;1;23;163;77;214;6.66e-56;175.0;LW
k99_2353789_1;102;53.9;154;68;2;11;162;70;222;4.59e-51;158.0;LW
k99_2353789_1;101;58.5;142;52;3;28;163;2;142;6.53e-49;152.0;LW
k99_2366608_1;Est18_23;68.3;63;20;0;3;65;155;217;3.85e-24;87.8;LW
k99_2368307_5;202;54.2;48;22;0;123;170;32;79;2.14e-08;47.4;LW
k99_2398878_2;102;57.4;54;23;0;48;101;16;69;4.75e-16;63.9;LW
k99_2399755_1;Est18_23;53.0;164;76;1;1;163;79;242;4.1300000000000005e-59;184.0;LW
k99_2399755_1;101;51.7;145;62;3;2;139;2;145;4.99e-42;135.0;LW
k99_2408013_1;102;56.3;48;21;0;5;52;8;55;5.5e-14;55.8;LW
k99_2408532_2;102;51.8;197;77;5;28;219;11;194;1.18e-62;190.0;LW
k99_2409292_1;BsEstB;51.8;193;85;3;1;188;43;232;7.21e-59;184.0;LW
k99_2409292_1;Est18_23;54.2;177;75;3;4;174;43;219;2.39e-56;177.0;LW
k99_2409292_1;101;52.8;144;56;4;40;172;2;144;5.54e-39;128.0;LW
